DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/04/2024 10:40:58 , 226 ,26 , 41 , 18 , 15 , 6 , 582 , 
10/04/2024 10:41:03 , 5229 ,164 , 222 , 94 , 88 , 40 , 3935 , 
10/04/2024 10:41:08 , 10232 ,317 , 416 , 184 , 161 , 71 , 7164 , 
10/04/2024 10:41:13 , 15235 ,459 , 603 , 263 , 234 , 105 , 10436 , 
10/04/2024 10:41:18 , 20238 ,620 , 804 , 350 , 306 , 140 , 13739 , 
10/04/2024 10:41:23 , 25241 ,761 , 998 , 426 , 373 , 169 , 17039 , 
10/04/2024 10:41:28 , 30244 ,898 , 1197 , 499 , 433 , 199 , 20326 , 
10/04/2024 10:41:33 , 35247 ,1039 , 1403 , 584 , 498 , 237 , 23744 , 
10/04/2024 10:41:38 , 40250 ,1161 , 1577 , 656 , 555 , 264 , 26999 , 
10/04/2024 10:41:43 , 45252 ,1302 , 1788 , 741 , 631 , 307 , 30177 , 
10/04/2024 10:41:48 , 50255 ,1429 , 1973 , 818 , 693 , 340 , 33466 , 
10/04/2024 10:41:53 , 55258 ,1573 , 2152 , 900 , 758 , 376 , 36653 , 
10/04/2024 10:41:58 , 60261 ,1733 , 2352 , 996 , 835 , 421 , 39859 , 
10/04/2024 10:42:03 , 65264 ,1881 , 2528 , 1088 , 908 , 460 , 43173 , 
10/04/2024 10:42:08 , 70267 ,2051 , 2750 , 1186 , 1001 , 507 , 46494 , 
10/04/2024 10:42:13 , 75270 ,2201 , 2956 , 1283 , 1059 , 546 , 49803 , 
10/04/2024 10:42:18 , 80273 ,2355 , 3169 , 1372 , 1139 , 583 , 53105 , 
10/04/2024 10:42:23 , 85276 ,2489 , 3366 , 1453 , 1213 , 622 , 56436 , 
10/04/2024 10:42:28 , 90279 ,2642 , 3584 , 1548 , 1286 , 659 , 59706 , 
10/04/2024 10:42:33 , 95282 ,2789 , 3783 , 1639 , 1359 , 692 , 63026 , 
10/04/2024 10:42:38 , 100285 ,2931 , 3975 , 1711 , 1427 , 715 , 66221 , 
10/04/2024 10:42:43 , 105288 ,3077 , 4188 , 1792 , 1499 , 753 , 69588 , 
10/04/2024 10:42:48 , 110291 ,3213 , 4391 , 1886 , 1572 , 797 , 72758 , 
10/04/2024 10:42:53 , 115294 ,3389 , 4618 , 2000 , 1650 , 839 , 76132 , 
10/04/2024 10:42:58 , 120297 ,3538 , 4830 , 2091 , 1732 , 879 , 79372 , 
10/04/2024 10:43:03 , 125300 ,3693 , 5018 , 2176 , 1812 , 915 , 82718 , 
10/04/2024 10:43:08 , 130303 ,3845 , 5228 , 2260 , 1888 , 955 , 85928 , 
10/04/2024 10:43:13 , 135306 ,3989 , 5440 , 2352 , 1960 , 989 , 89200 , 
10/04/2024 10:43:18 , 140309 ,4139 , 5639 , 2441 , 2031 , 1019 , 92508 , 
