DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/04/2024 10:43:33 , 1952 ,76 , 123 , 45 , 35 , 23 , 1578 , 
10/04/2024 10:43:38 , 6955 ,207 , 346 , 125 , 98 , 53 , 4844 , 
10/04/2024 10:43:43 , 11958 ,345 , 565 , 219 , 160 , 87 , 8112 , 
10/04/2024 10:43:48 , 16961 ,483 , 786 , 309 , 228 , 127 , 11351 , 
10/04/2024 10:43:53 , 21964 ,627 , 1003 , 395 , 298 , 165 , 14535 , 
10/04/2024 10:43:58 , 26968 ,770 , 1208 , 491 , 360 , 205 , 17837 , 
10/04/2024 10:44:03 , 31971 ,915 , 1441 , 586 , 439 , 246 , 21188 , 
10/04/2024 10:44:08 , 36974 ,1059 , 1668 , 679 , 520 , 294 , 24551 , 
10/04/2024 10:44:13 , 41977 ,1207 , 1913 , 780 , 588 , 334 , 27797 , 
10/04/2024 10:44:18 , 46980 ,1363 , 2150 , 891 , 665 , 384 , 30993 , 
10/04/2024 10:44:23 , 51983 ,1505 , 2382 , 993 , 729 , 422 , 34207 , 
10/04/2024 10:44:28 , 56986 ,1663 , 2623 , 1105 , 812 , 469 , 37479 , 
10/04/2024 10:44:33 , 61989 ,1814 , 2840 , 1204 , 897 , 517 , 40706 , 
10/04/2024 10:44:38 , 66992 ,1961 , 3062 , 1311 , 968 , 562 , 44036 , 
10/04/2024 10:44:43 , 71995 ,2105 , 3302 , 1413 , 1041 , 609 , 47349 , 
10/04/2024 10:44:48 , 76998 ,2249 , 3534 , 1511 , 1102 , 645 , 50660 , 
10/04/2024 10:44:53 , 82001 ,2400 , 3775 , 1613 , 1184 , 690 , 53993 , 
10/04/2024 10:44:58 , 87004 ,2563 , 3991 , 1714 , 1277 , 741 , 57242 , 
10/04/2024 10:45:03 , 92007 ,2704 , 4203 , 1802 , 1350 , 781 , 60402 , 
10/04/2024 10:45:08 , 97010 ,2877 , 4472 , 1924 , 1440 , 843 , 63767 , 
10/04/2024 10:45:13 , 102012 ,3000 , 4675 , 2005 , 1503 , 879 , 66910 , 
10/04/2024 10:45:18 , 107015 ,3152 , 4899 , 2109 , 1570 , 920 , 70196 , 
10/04/2024 10:45:23 , 112018 ,3286 , 5125 , 2200 , 1626 , 949 , 73497 , 
10/04/2024 10:45:28 , 117021 ,3433 , 5372 , 2287 , 1697 , 986 , 76760 , 
10/04/2024 10:45:33 , 122024 ,3595 , 5605 , 2389 , 1773 , 1030 , 80105 , 
10/04/2024 10:45:38 , 127027 ,3739 , 5842 , 2492 , 1842 , 1066 , 83356 , 
