DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/04/2024 09:29:04 , 1506 ,84 , 90 , 43 , 33 , 14 , 2200 , 
10/04/2024 09:29:09 , 6509 ,245 , 299 , 142 , 109 , 54 , 6222 , 
10/04/2024 09:29:14 , 11512 ,391 , 477 , 223 , 184 , 89 , 10177 , 
10/04/2024 09:29:19 , 16515 ,539 , 678 , 298 , 263 , 121 , 14166 , 
10/04/2024 09:29:24 , 21518 ,684 , 864 , 369 , 339 , 153 , 18077 , 
10/04/2024 09:29:29 , 26521 ,806 , 1021 , 430 , 404 , 186 , 21967 , 
10/04/2024 09:29:34 , 31524 ,954 , 1204 , 505 , 477 , 219 , 25891 , 
10/04/2024 09:29:39 , 36526 ,1104 , 1394 , 578 , 560 , 257 , 29936 , 
10/04/2024 09:29:44 , 41529 ,1261 , 1598 , 668 , 647 , 302 , 33949 , 
10/04/2024 09:29:49 , 46532 ,1387 , 1781 , 733 , 721 , 338 , 37880 , 
10/04/2024 09:29:54 , 51535 ,1540 , 1951 , 802 , 796 , 368 , 41946 , 
10/04/2024 09:29:59 , 56538 ,1691 , 2123 , 873 , 870 , 396 , 45888 , 
10/04/2024 09:30:04 , 61541 ,1846 , 2321 , 963 , 947 , 432 , 49902 , 
10/04/2024 09:30:09 , 66544 ,2021 , 2530 , 1053 , 1029 , 473 , 53900 , 
10/04/2024 09:30:14 , 71547 ,2169 , 2714 , 1130 , 1108 , 506 , 57942 , 
10/04/2024 09:30:19 , 76550 ,2318 , 2910 , 1209 , 1186 , 536 , 61803 , 
10/04/2024 09:30:24 , 81553 ,2468 , 3093 , 1286 , 1265 , 574 , 65828 , 
10/04/2024 09:30:29 , 86556 ,2611 , 3259 , 1351 , 1342 , 605 , 69786 , 
10/04/2024 09:30:34 , 91559 ,2769 , 3438 , 1431 , 1423 , 641 , 73699 , 
10/04/2024 09:30:39 , 96562 ,2940 , 3616 , 1513 , 1517 , 673 , 77664 , 
10/04/2024 09:30:44 , 101565 ,3089 , 3790 , 1587 , 1597 , 705 , 81612 , 
10/04/2024 09:30:49 , 106568 ,3235 , 3988 , 1662 , 1661 , 739 , 85492 , 
10/04/2024 09:30:54 , 111571 ,3387 , 4180 , 1755 , 1735 , 780 , 89490 , 
10/04/2024 09:30:59 , 116574 ,3540 , 4370 , 1833 , 1815 , 821 , 93608 , 
10/04/2024 09:31:04 , 121577 ,3693 , 4560 , 1915 , 1908 , 869 , 97694 , 
10/04/2024 09:31:09 , 126580 ,3831 , 4742 , 1984 , 1993 , 903 , 101591 , 
10/04/2024 09:31:14 , 131583 ,3978 , 4898 , 2055 , 2066 , 933 , 105405 , 
10/04/2024 09:31:19 , 136586 ,4133 , 5080 , 2137 , 2148 , 965 , 109434 , 
10/04/2024 09:31:24 , 141589 ,4282 , 5264 , 2214 , 2230 , 1005 , 113362 , 
10/04/2024 09:31:29 , 146592 ,4441 , 5443 , 2293 , 2326 , 1047 , 117410 , 
10/04/2024 09:31:34 , 151595 ,4577 , 5603 , 2352 , 2401 , 1072 , 121437 , 
10/04/2024 09:31:39 , 156598 ,4734 , 5781 , 2438 , 2489 , 1111 , 125447 , 
