0.05,-3.141592653589793,1.165388475231059
0.05,-3.041592653589793,1.1651110126903097
0.05,-2.941592653589793,1.1642813973820514
0.05,-2.8415926535897933,1.16290791854821
0.05,-2.741592653589793,1.1610042995352816
0.05,-2.641592653589793,1.1585895606751906
0.05,-2.541592653589793,1.1556878292404205
0.05,-2.441592653589793,1.1523280983722823
0.05,-2.3415926535897933,1.1485439373910318
0.05,-2.241592653589793,1.1443731563823156
0.05,-2.141592653589793,1.1398574284112963
0.05,-2.041592653589793,1.135041873139159
0.05,-1.941592653589793,1.1299746060023719
0.05,-1.841592653589793,1.12470625745915
0.05,-1.741592653589793,1.1192894671066527
0.05,-1.6415926535897931,1.1137783577235294
0.05,-1.541592653589793,1.1082279944930056
0.05,-1.441592653589793,1.1026938348097746
0.05,-1.341592653589793,1.0972311741680412
0.05,-1.241592653589793,1.091894593667222
0.05,-1.1415926535897931,1.0867374146556426
0.05,-1.041592653589793,1.0818111659612495
0.05,-0.9415926535897929,1.0771650690325958
0.05,-0.8415926535897928,1.0728455461343975
0.05,-0.7415926535897928,1.097462212397564
0.05,-0.6415926535897931,0.9970695365746773
0.05,-0.541592653589793,0.9751603148775547
0.05,-0.44159265358979294,0.9638583843919077
0.05,-0.34159265358979285,0.956034093227869
0.05,-0.24159265358979276,0.9507144857809736
0.05,-0.14159265358979312,0.9474130770315847
0.05,-0.04159265358979303,0.9458831090460823
0.05,0.05840734641020706,0.9460223116763469
0.05,0.15840734641020715,0.9478396955551603
0.05,0.25840734641020724,0.9514583419191996
0.05,0.3584073464102069,0.9571561465142152
0.05,0.458407346410207,0.9654773103073222
0.05,0.5584073464102071,0.9777419577879735
0.05,0.6584073464102072,1.002091095032781
0.05,0.7584073464102072,1.095787804889815
0.05,0.8584073464102069,1.0735471341793006
0.05,0.9584073464102074,1.0779246823404822
0.05,1.058407346410207,1.0826212147270415
0.05,1.1584073464102067,1.0875898051398394
0.05,1.2584073464102072,1.0927808090658684
0.05,1.3584073464102069,1.0981423597098172
0.05,1.4584073464102074,1.103620886229945
0.05,1.558407346410207,1.1091616490002227
0.05,1.6584073464102076,1.114709286550582
0.05,1.7584073464102072,1.1202083687204252
0.05,1.8584073464102069,1.125603950498466
0.05,1.9584073464102074,1.1308421210151205
0.05,2.058407346410207,1.135870542202095
0.05,2.1584073464102076,1.1406389717370644
0.05,2.2584073464102072,1.1450997650483488
0.05,2.358407346410207,1.149208351363724
0.05,2.4584073464102074,1.1529236790468442
0.05,2.558407346410207,1.1562086257716246
0.05,2.6584073464102076,1.1590303694362498
0.05,2.7584073464102072,1.1613607161107673
0.05,2.858407346410207,1.1631763817415157
0.05,2.9584073464102074,1.1644592247976917
0.05,3.058407346410207,1.1651964275355293
0.1,-3.141592653589793,1.2249166103653437
0.1,-3.041592653589793,1.2243586018535872
0.1,-2.941592653589793,1.222690151754914
0.1,-2.8415926535897933,1.2199279306711936
0.1,-2.741592653589793,1.216099537802426
0.1,-2.641592653589793,1.211243225184657
0.1,-2.541592653589793,1.2054075154882802
0.1,-2.441592653589793,1.1986507171955525
0.1,-2.3415926535897933,1.1910403420015145
0.1,-2.241592653589793,1.1826524302594492
0.1,-2.141592653589793,1.1735707912108084
0.1,-2.041592653589793,1.1638861655909751
0.1,-1.941592653589793,1.1536953189778318
0.1,-1.841592653589793,1.1431000749420903
0.1,-1.741592653589793,1.132206297659834
0.1,-1.6415926535897931,1.1211228341526631
0.1,-1.541592653589793,1.1099604267242353
0.1,-1.441592653589793,1.0988306064597744
0.1,-1.341592653589793,1.0878445788443332
0.1,-1.241592653589793,1.077112112634347
0.1,-1.1415926535897931,1.066740443084505
0.1,-1.041592653589793,1.0568332004885306
0.1,-0.9415926535897929,1.047489374739544
0.1,-0.8415926535897928,1.0388023262557708
0.1,-0.7415926535897928,0.9923750872703053
0.1,-0.6415926535897931,3.720135002420164
0.1,-0.541592653589793,4.532207799250524
0.1,-0.44159265358979294,4.768180173457182
0.1,-0.34159265358979285,4.874013458673978
0.1,-0.24159265358979276,4.925251593999808
0.1,-0.14159265358979312,4.951065131281551
0.1,-0.04159265358979303,4.962575422926764
0.1,0.05840734641020706,4.9615401897359135
0.1,0.15840734641020715,4.9478040433107076
0.1,0.25840734641020724,4.9192544045951925
0.1,0.3584073464102069,4.8610144798400095
0.1,0.458407346410207,4.738637129028917
0.1,0.5584073464102071,4.471962561824855
0.1,0.6584073464102072,3.269995049041208
0.1,0.7584073464102072,0.9959500152588324
0.1,0.8584073464102069,1.0402132990658115
0.1,0.9584073464102074,1.049017042908008
