DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
07/03/2024 15:33:28 , 4953 ,243296639 , 271556549 , 14860807 , 486524847 , 0 , 0 , 
07/03/2024 15:33:33 , 9955 ,243296810 , 271556796 , 14860881 , 486525181 , 0 , 0 , 
07/03/2024 15:33:38 , 14958 ,243297011 , 271557046 , 14860966 , 486525529 , 0 , 0 , 
07/03/2024 15:33:43 , 19961 ,243297240 , 271557331 , 14861072 , 486525922 , 0 , 0 , 
07/03/2024 15:33:48 , 24965 ,243297431 , 271557584 , 14861161 , 486526264 , 0 , 0 , 
07/03/2024 15:33:53 , 29967 ,243297624 , 271557827 , 14861247 , 486526593 , 0 , 0 , 
07/03/2024 15:33:58 , 34970 ,243297822 , 271558066 , 14861322 , 486526936 , 0 , 0 , 
07/03/2024 15:34:03 , 39974 ,243298016 , 271558305 , 14861416 , 486527263 , 0 , 0 , 
07/03/2024 15:34:08 , 44977 ,243298209 , 271558548 , 14861499 , 486527604 , 0 , 0 , 
07/03/2024 15:34:13 , 49980 ,243298399 , 271558791 , 14861583 , 486527935 , 0 , 0 , 
07/03/2024 15:34:18 , 54983 ,243298585 , 271559031 , 14861654 , 486528279 , 0 , 0 , 
07/03/2024 15:34:23 , 59986 ,243298782 , 271559293 , 14861744 , 486528632 , 0 , 0 , 
07/03/2024 15:34:28 , 64989 ,243298952 , 271559546 , 14861824 , 486528956 , 0 , 0 , 
07/03/2024 15:34:33 , 69992 ,243299136 , 271559787 , 14861916 , 486529273 , 0 , 0 , 
