DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
07/03/2024 15:32:23 , 1247 ,243294746 , 271554238 , 14859871 , 486521718 , 0 , 0 , 
07/03/2024 15:32:28 , 6250 ,243294883 , 271554415 , 14859939 , 486521948 , 0 , 0 , 
07/03/2024 15:32:33 , 11253 ,243295021 , 271554580 , 14860007 , 486522172 , 0 , 0 , 
07/03/2024 15:32:38 , 16257 ,243295141 , 271554725 , 14860057 , 486522380 , 0 , 0 , 
07/03/2024 15:32:43 , 21260 ,243295272 , 271554913 , 14860133 , 486522613 , 0 , 0 , 
07/03/2024 15:32:48 , 26263 ,243295437 , 271555096 , 14860210 , 486522866 , 0 , 0 , 
07/03/2024 15:32:53 , 31266 ,243295573 , 271555272 , 14860289 , 486523091 , 0 , 0 , 
07/03/2024 15:32:58 , 36269 ,243295720 , 271555450 , 14860365 , 486523336 , 0 , 0 , 
07/03/2024 15:33:03 , 41272 ,243295854 , 271555609 , 14860428 , 486523558 , 0 , 0 , 
07/03/2024 15:33:08 , 46275 ,243295996 , 271555784 , 14860503 , 486523787 , 0 , 0 , 
07/03/2024 15:33:13 , 51278 ,243296125 , 271555922 , 14860565 , 486523985 , 0 , 0 , 
