DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/04/2024 10:23:14 , 1521 ,65 , 22 , 0 , 28 , 0 , 1481 , 
10/04/2024 10:23:19 , 6524 ,217 , 92 , 0 , 110 , 0 , 4654 , 
10/04/2024 10:23:24 , 11527 ,336 , 146 , 0 , 162 , 0 , 7907 , 
10/04/2024 10:23:29 , 16530 ,469 , 255 , 0 , 246 , 0 , 11167 , 
10/04/2024 10:23:34 , 21533 ,608 , 302 , 1 , 320 , 0 , 14388 , 
10/04/2024 10:23:39 , 26537 ,729 , 378 , 1 , 386 , 0 , 17711 , 
10/04/2024 10:23:44 , 31539 ,881 , 460 , 1 , 468 , 0 , 21008 , 
10/04/2024 10:23:49 , 36541 ,1025 , 523 , 1 , 551 , 0 , 24268 , 
10/04/2024 10:23:54 , 41545 ,1165 , 607 , 1 , 626 , 0 , 27547 , 
10/04/2024 10:23:59 , 46548 ,1322 , 689 , 1 , 711 , 0 , 30784 , 
10/04/2024 10:24:04 , 51551 ,1457 , 748 , 1 , 786 , 0 , 34019 , 
10/04/2024 10:24:09 , 56554 ,1627 , 826 , 1 , 879 , 0 , 37231 , 
10/04/2024 10:24:14 , 61556 ,1756 , 898 , 1 , 950 , 0 , 40617 , 
10/04/2024 10:24:19 , 66559 ,1899 , 1002 , 1 , 1033 , 0 , 43881 , 
10/04/2024 10:24:24 , 71563 ,2065 , 1084 , 1 , 1125 , 0 , 47146 , 
