DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/04/2024 10:20:13 , 2729 ,112 , 4767042 , 101 , 68 , 51 , 2303 , 
10/04/2024 10:20:18 , 7732 ,250 , 11325016 , 226 , 145 , 115 , 5616 , 
10/04/2024 10:20:23 , 12736 ,403 , 17891535 , 369 , 226 , 183 , 8983 , 
10/04/2024 10:20:28 , 17739 ,569 , 24439600 , 513 , 316 , 259 , 12252 , 
10/04/2024 10:20:33 , 22742 ,716 , 30998847 , 642 , 395 , 320 , 15491 , 
10/04/2024 10:20:38 , 27745 ,881 , 37556452 , 787 , 473 , 382 , 18638 , 
10/04/2024 10:20:43 , 32748 ,1008 , 44111587 , 902 , 541 , 440 , 21845 , 
10/04/2024 10:20:48 , 37751 ,1137 , 50679577 , 1012 , 602 , 482 , 25168 , 
10/04/2024 10:20:53 , 42754 ,1283 , 57231639 , 1136 , 678 , 546 , 28396 , 
10/04/2024 10:20:58 , 47757 ,1428 , 63790537 , 1267 , 753 , 598 , 31673 , 
10/04/2024 10:21:03 , 52760 ,1596 , 70342153 , 1420 , 852 , 670 , 34974 , 
10/04/2024 10:21:08 , 57763 ,1736 , 76899633 , 1545 , 928 , 734 , 38280 , 
10/04/2024 10:21:13 , 62766 ,1875 , 83452159 , 1662 , 1000 , 791 , 41560 , 
10/04/2024 10:21:18 , 67769 ,2018 , 89997689 , 1786 , 1076 , 853 , 44780 , 
10/04/2024 10:21:23 , 72772 ,2183 , 96533651 , 1931 , 1170 , 934 , 48032 , 
10/04/2024 10:21:28 , 77775 ,2313 , 103072833 , 2050 , 1249 , 999 , 51303 , 
10/04/2024 10:21:33 , 82778 ,2474 , 109615451 , 2195 , 1340 , 1070 , 54588 , 
