x_position,y_position,z_position_at_detection,detection_time_ns,starting_z_position,initial_velocity
0.8973759948850001,0.77528256715099,1.0,152,34.0,0.29379660884
0.8973759948850001,0.77528256715099,4.0,152,34.0,0.29379660884
0.6056044147257849,0.6154557500983664,1.0,153,34.0,0.29379660884
0.6056044147257849,0.6154557500983664,4.0,153,34.0,0.29379660884
0.10741061405395802,0.37927067887606325,1.0,154,34.0,0.29379660884
0.10741061405395802,0.37927067887606325,4.0,154,34.0,0.29379660884
0.8829850282225163,0.8012389242578009,1.0,155,34.0,0.29379660884
0.8829850282225163,0.8012389242578009,4.0,155,34.0,0.29379660884
0.0779263960001838,0.050502412212525605,1.0,156,34.0,0.29379660884
0.0779263960001838,0.050502412212525605,4.0,156,34.0,0.29379660884
0.5802671256581305,0.05361911705020561,1.0,157,34.0,0.29379660884
0.5802671256581305,0.05361911705020561,4.0,157,34.0,0.29379660884
0.7988655519501283,0.42750145705359965,1.0,158,34.0,0.29379660884
0.7988655519501283,0.42750145705359965,4.0,158,34.0,0.29379660884
0.9568471510364481,0.7536682075796298,1.0,159,34.0,0.29379660884
0.9568471510364481,0.7536682075796298,4.0,159,34.0,0.29379660884
0.6696809496216181,0.13071648431919292,1.0,160,34.0,0.29379660884
0.6696809496216181,0.13071648431919292,4.0,160,34.0,0.29379660884
0.19592673593452736,0.021925762206523758,1.0,161,34.0,0.29379660884
0.19592673593452736,0.021925762206523758,4.0,161,34.0,0.29379660884
0.48524352939613413,0.14032572590352033,1.0,162,34.0,0.29379660884
0.48524352939613413,0.14032572590352033,4.0,162,34.0,0.29379660884
0.3696467116763559,0.04125495189429007,1.0,163,34.0,0.29379660884
0.3696467116763559,0.04125495189429007,4.0,163,34.0,0.29379660884
0.17392688911288823,0.000598299093533261,1.0,164,34.0,0.29379660884
0.17392688911288823,0.000598299093533261,4.0,164,34.0,0.29379660884
0.1099941628539235,0.10204300106009434,1.0,165,34.0,0.29379660884
0.1099941628539235,0.10204300106009434,4.0,165,34.0,0.29379660884
0.2738410733045419,0.7144836841624457,1.0,166,34.0,0.29379660884
0.2738410733045419,0.7144836841624457,4.0,166,34.0,0.29379660884
0.8489539802531686,0.4364859899618594,1.0,167,34.0,0.29379660884
0.8489539802531686,0.4364859899618594,4.0,167,34.0,0.29379660884
0.5481354236943559,0.39102744795764954,1.0,168,34.0,0.29379660884
0.5481354236943559,0.39102744795764954,4.0,168,34.0,0.29379660884
0.7994446380322636,0.2784082384681933,1.0,169,34.0,0.29379660884
0.7994446380322636,0.2784082384681933,4.0,169,34.0,0.29379660884
0.3609696898575375,0.3023540658954347,1.0,170,34.0,0.29379660884
0.3609696898575375,0.3023540658954347,4.0,170,34.0,0.29379660884
0.1787996173973181,0.04053384886606026,1.0,171,34.0,0.29379660884
0.1787996173973181,0.04053384886606026,4.0,171,34.0,0.29379660884
0.26007368484216187,0.060540206593746926,1.0,172,34.0,0.29379660884
0.26007368484216187,0.060540206593746926,4.0,172,34.0,0.29379660884
0.3348070864484487,0.0016507892135237956,1.0,173,34.0,0.29379660884
0.3348070864484487,0.0016507892135237956,4.0,173,34.0,0.29379660884
0.8669247135738618,0.7002353972312976,1.0,174,34.0,0.29379660884
0.8669247135738618,0.7002353972312976,4.0,174,34.0,0.29379660884
0.8880596462575442,0.12867665677924145,1.0,175,34.0,0.29379660884
0.8880596462575442,0.12867665677924145,4.0,175,34.0,0.29379660884
0.149181606916454,0.43559317276215304,1.0,176,34.0,0.29379660884
0.149181606916454,0.43559317276215304,4.0,176,34.0,0.29379660884
0.15561443459990687,0.9051989056858974,1.0,177,34.0,0.29379660884
0.15561443459990687,0.9051989056858974,4.0,177,34.0,0.29379660884
0.12994633911449038,0.47612363377298395,1.0,178,34.0,0.29379660884
0.12994633911449038,0.47612363377298395,4.0,178,34.0,0.29379660884
0.9315356266619936,0.8671215673378323,1.0,179,34.0,0.29379660884
0.9315356266619936,0.8671215673378323,4.0,179,34.0,0.29379660884
0.6872146612150447,0.4173052352613691,1.0,180,34.0,0.29379660884
0.6872146612150447,0.4173052352613691,4.0,180,34.0,0.29379660884
0.7533891463659743,0.20111290175374807,1.0,181,34.0,0.29379660884
0.7533891463659743,0.20111290175374807,4.0,181,34.0,0.29379660884
0.016586275222916447,0.6282671502718291,1.0,182,34.0,0.29379660884
0.016586275222916447,0.6282671502718291,4.0,182,34.0,0.29379660884
0.72034101281159,0.6393845932100249,1.0,183,34.0,0.29379660884
0.72034101281159,0.6393845932100249,4.0,183,34.0,0.29379660884
0.6434538417464922,0.9610811210743062,1.0,184,34.0,0.29379660884
0.6434538417464922,0.9610811210743062,4.0,184,34.0,0.29379660884
0.48155305072362253,0.07066142164277278,1.0,185,34.0,0.29379660884
0.48155305072362253,0.07066142164277278,4.0,185,34.0,0.29379660884
0.38589208794014795,0.5270172170840178,1.0,186,34.0,0.29379660884
0.38589208794014795,0.5270172170840178,4.0,186,34.0,0.29379660884
0.41157807740963004,0.453402955749185,1.0,187,34.0,0.29379660884
0.41157807740963004,0.453402955749185,4.0,187,34.0,0.29379660884
0.7531802887165087,0.10080283770761167,1.0,188,34.0,0.29379660884
0.7531802887165087,0.10080283770761167,4.0,188,34.0,0.29379660884
0.9401137907397388,0.8152891688235948,1.0,189,34.0,0.29379660884
0.9401137907397388,0.8152891688235948,4.0,189,34.0,0.29379660884
0.39424378054616427,0.5841491205152045,1.0,190,34.0,0.29379660884
0.39424378054616427,0.5841491205152045,4.0,190,34.0,0.29379660884
0.34471135888103654,0.304689133479345,1.0,191,34.0,0.29379660884
0.34471135888103654,0.304689133479345,4.0,191,34.0,0.29379660884
0.3527705306260275,0.20811572671475542,1.0,192,34.0,0.29379660884
0.3527705306260275,0.20811572671475542,4.0,192,34.0,0.29379660884
0.19783384351986388,0.1491595584959946,1.0,193,34.0,0.29379660884
0.19783384351986388,0.1491595584959946,4.0,193,34.0,0.29379660884
0.9463283767879421,0.2732909253706699,1.0,194,34.0,0.29379660884
0.9463283767879421,0.2732909253706699,4.0,194,34.0,0.29379660884
0.08798422467087441,0.8242457898421576,1.0,195,34.0,0.29379660884
0.08798422467087441,0.8242457898421576,4.0,195,34.0,0.29379660884
0.3111709933637189,0.3067027278063903,1.0,196,34.0,0.29379660884
0.3111709933637189,0.3067027278063903,4.0,196,34.0,0.29379660884
0.6820526735706697,0.49510788163611275,1.0,197,34.0,0.29379660884
0.6820526735706697,0.49510788163611275,4.0,197,34.0,0.29379660884
0.4795771841335157,0.7558562724490302,1.0,198,34.0,0.29379660884
0.4795771841335157,0.7558562724490302,4.0,198,34.0,0.29379660884
0.07946589935526271,0.015458897953956163,1.0,199,34.0,0.29379660884
0.07946589935526271,0.015458897953956163,4.0,199,34.0,0.29379660884
0.029103759410030516,0.31894520650257563,1.0,200,34.0,0.29379660884
0.029103759410030516,0.31894520650257563,4.0,200,34.0,0.29379660884
0.7561090658038061,0.26775294514750225,1.0,201,34.0,0.29379660884
0.7561090658038061,0.26775294514750225,4.0,201,34.0,0.29379660884
0.812359389532613,0.14973495517860846,1.0,202,34.0,0.29379660884
0.812359389532613,0.14973495517860846,4.0,202,34.0,0.29379660884
0.7234941649935864,0.4460948905254538,1.0,203,34.0,0.29379660884
0.7234941649935864,0.4460948905254538,4.0,203,34.0,0.29379660884
0.6769987066503397,0.6393874418855013,1.0,204,34.0,0.29379660884
0.6769987066503397,0.6393874418855013,4.0,204,34.0,0.29379660884
0.3366130536077465,0.679085784776402,1.0,205,34.0,0.29379660884
0.3366130536077465,0.679085784776402,4.0,205,34.0,0.29379660884
0.07866053669391948,0.7145720471317214,1.0,206,34.0,0.29379660884
0.07866053669391948,0.7145720471317214,4.0,206,34.0,0.29379660884
0.9512809927287489,0.7147525738996612,1.0,207,34.0,0.29379660884
0.9512809927287489,0.7147525738996612,4.0,207,34.0,0.29379660884
0.871970454546979,0.8461862263619628,1.0,208,34.0,0.29379660884
0.871970454546979,0.8461862263619628,4.0,208,34.0,0.29379660884
0.1281163550161183,0.47367028443548265,1.0,209,34.0,0.29379660884
0.1281163550161183,0.47367028443548265,4.0,209,34.0,0.29379660884
0.5983624737298612,0.5125999886129669,1.0,210,34.0,0.29379660884
0.5983624737298612,0.5125999886129669,4.0,210,34.0,0.29379660884
0.28448402983683285,0.5860200952811081,1.0,211,34.0,0.29379660884
0.28448402983683285,0.5860200952811081,4.0,211,34.0,0.29379660884
0.35088542084309393,0.4637263523845616,1.0,212,34.0,0.29379660884
0.35088542084309393,0.4637263523845616,4.0,212,34.0,0.29379660884
0.19273816716134518,0.8876890593108767,1.0,213,34.0,0.29379660884
0.19273816716134518,0.8876890593108767,4.0,213,34.0,0.29379660884
0.49727671641076154,0.07434983717844335,1.0,214,34.0,0.29379660884
0.49727671641076154,0.07434983717844335,4.0,214,34.0,0.29379660884
0.49207065913906334,0.3115760101144126,1.0,215,34.0,0.29379660884
0.49207065913906334,0.3115760101144126,4.0,215,34.0,0.29379660884
0.20598302258082557,0.4489285466430857,1.0,216,34.0,0.29379660884
0.20598302258082557,0.4489285466430857,4.0,216,34.0,0.29379660884
0.9297830985444484,0.9453671578741336,1.0,217,34.0,0.29379660884
0.9297830985444484,0.9453671578741336,4.0,217,34.0,0.29379660884
0.5765272300982432,0.7343443149884122,1.0,218,34.0,0.29379660884
0.5765272300982432,0.7343443149884122,4.0,218,34.0,0.29379660884
0.4528642002322607,0.20705052192277718,1.0,219,34.0,0.29379660884
0.4528642002322607,0.20705052192277718,4.0,219,34.0,0.29379660884
0.14708562329151553,0.09652496400016364,1.0,220,34.0,0.29379660884
0.14708562329151553,0.09652496400016364,4.0,220,34.0,0.29379660884
0.12733939624052515,0.11200920115790147,1.0,221,34.0,0.29379660884
0.12733939624052515,0.11200920115790147,4.0,221,34.0,0.29379660884
0.7428753181150828,0.5403961859192393,1.0,222,34.0,0.29379660884
0.7428753181150828,0.5403961859192393,4.0,222,34.0,0.29379660884
0.0749686303982654,0.7331745780712144,1.0,223,34.0,0.29379660884
0.0749686303982654,0.7331745780712144,4.0,223,34.0,0.29379660884
0.41251848275119996,0.7261267795586999,1.0,224,34.0,0.29379660884
0.41251848275119996,0.7261267795586999,4.0,224,34.0,0.29379660884
0.921026805219328,0.09172858416463747,1.0,225,34.0,0.29379660884
0.921026805219328,0.09172858416463747,4.0,225,34.0,0.29379660884
0.9439373592200819,0.5818885532758457,1.0,226,34.0,0.29379660884
0.9439373592200819,0.5818885532758457,4.0,226,34.0,0.29379660884
0.31826016881956,0.9294316578202155,1.0,227,34.0,0.29379660884
0.31826016881956,0.9294316578202155,4.0,227,34.0,0.29379660884
0.2370121227466826,0.03477653888126708,1.0,228,34.0,0.29379660884
0.2370121227466826,0.03477653888126708,4.0,228,34.0,0.29379660884
0.14580359463035875,0.5074950613176478,1.0,229,34.0,0.29379660884
0.14580359463035875,0.5074950613176478,4.0,229,34.0,0.29379660884
0.3640867369246632,0.8934505789148139,1.0,230,34.0,0.29379660884
0.3640867369246632,0.8934505789148139,4.0,230,34.0,0.29379660884
0.9330853915497431,0.23211249261574995,1.0,231,34.0,0.29379660884
0.9330853915497431,0.23211249261574995,4.0,231,34.0,0.29379660884
0.5926596693001477,0.07779357239995255,1.0,232,34.0,0.29379660884
0.5926596693001477,0.07779357239995255,4.0,232,34.0,0.29379660884
0.8705244807948221,0.12679178762046162,1.0,233,34.0,0.29379660884
0.8705244807948221,0.12679178762046162,4.0,233,34.0,0.29379660884
0.10037806217791279,0.7954191922739832,1.0,234,34.0,0.29379660884
0.10037806217791279,0.7954191922739832,4.0,234,34.0,0.29379660884
0.7162039445383115,0.3486313826116185,1.0,235,34.0,0.29379660884
0.7162039445383115,0.3486313826116185,4.0,235,34.0,0.29379660884
0.699736811381975,0.7458013747769234,1.0,236,34.0,0.29379660884
0.699736811381975,0.7458013747769234,4.0,236,34.0,0.29379660884
0.4686395433894166,0.34391302258891254,1.0,237,34.0,0.29379660884
0.4686395433894166,0.34391302258891254,4.0,237,34.0,0.29379660884
0.7221864490333636,0.5473461911811266,1.0,238,34.0,0.29379660884
0.7221864490333636,0.5473461911811266,4.0,238,34.0,0.29379660884
0.01675756322963795,0.5378517932866268,1.0,239,34.0,0.29379660884
0.01675756322963795,0.5378517932866268,4.0,239,34.0,0.29379660884
0.9926533722900726,0.2103129168843927,1.0,240,34.0,0.29379660884
0.9926533722900726,0.2103129168843927,4.0,240,34.0,0.29379660884
0.9166090225241103,0.006267489112519842,1.0,241,34.0,0.29379660884
0.9166090225241103,0.006267489112519842,4.0,241,34.0,0.29379660884
0.7141211712982792,0.5575486723082926,1.0,242,34.0,0.29379660884
0.7141211712982792,0.5575486723082926,4.0,242,34.0,0.29379660884
0.5749431863982373,0.41935863395042594,1.0,243,34.0,0.29379660884
0.5749431863982373,0.41935863395042594,4.0,243,34.0,0.29379660884
0.34869615954569255,0.8816466924268402,1.0,244,34.0,0.29379660884
0.34869615954569255,0.8816466924268402,4.0,244,34.0,0.29379660884
0.160237130854609,0.9335219036259533,1.0,245,34.0,0.29379660884
0.160237130854609,0.9335219036259533,4.0,245,34.0,0.29379660884
0.13707940802765162,0.7885833013798788,1.0,246,34.0,0.29379660884
0.13707940802765162,0.7885833013798788,4.0,246,34.0,0.29379660884
0.7265031601667057,0.5373511058216647,1.0,247,34.0,0.29379660884
0.7265031601667057,0.5373511058216647,4.0,247,34.0,0.29379660884
0.9195626247875013,0.8965779306225765,1.0,248,34.0,0.29379660884
0.9195626247875013,0.8965779306225765,4.0,248,34.0,0.29379660884
0.33191814734627867,0.7138557347934993,1.0,249,34.0,0.29379660884
0.33191814734627867,0.7138557347934993,4.0,249,34.0,0.29379660884
0.21704896467558077,0.7336173068708517,1.0,250,34.0,0.29379660884
0.21704896467558077,0.7336173068708517,4.0,250,34.0,0.29379660884
0.98463534273499,0.7921994469678807,1.0,251,34.0,0.29379660884
0.98463534273499,0.7921994469678807,4.0,251,34.0,0.29379660884
0.5479654794622943,0.22878064298759704,1.0,252,34.0,0.29379660884
0.5479654794622943,0.22878064298759704,4.0,252,34.0,0.29379660884
0.588441491608644,0.17824274866573542,1.0,253,34.0,0.29379660884
0.588441491608644,0.17824274866573542,4.0,253,34.0,0.29379660884
0.31124128635849346,0.49337806524752925,1.0,254,34.0,0.29379660884
0.31124128635849346,0.49337806524752925,4.0,254,34.0,0.29379660884
0.15158218840248916,0.3357456008660876,1.0,255,34.0,0.29379660884
0.15158218840248916,0.3357456008660876,4.0,255,34.0,0.29379660884
0.0944860464379893,0.8059521874790351,1.0,256,34.0,0.29379660884
0.0944860464379893,0.8059521874790351,4.0,256,34.0,0.29379660884
0.1952051760641471,0.08736384904180727,1.0,257,34.0,0.29379660884
0.1952051760641471,0.08736384904180727,4.0,257,34.0,0.29379660884
0.9282169287100688,0.7746132953821088,1.0,258,34.0,0.29379660884
0.9282169287100688,0.7746132953821088,4.0,258,34.0,0.29379660884
0.34496170110185775,0.6432890705647889,1.0,259,34.0,0.29379660884
0.34496170110185775,0.6432890705647889,4.0,259,34.0,0.29379660884
0.33485700470702295,0.3346269897947255,1.0,260,34.0,0.29379660884
0.33485700470702295,0.3346269897947255,4.0,260,34.0,0.29379660884
0.18585939937813822,0.27595606634774283,1.0,261,34.0,0.29379660884
0.18585939937813822,0.27595606634774283,4.0,261,34.0,0.29379660884
0.09266104212509152,0.7935031889423517,1.0,262,34.0,0.29379660884
0.09266104212509152,0.7935031889423517,4.0,262,34.0,0.29379660884
0.9252884951568292,0.38434411201209717,1.0,263,34.0,0.29379660884
0.9252884951568292,0.38434411201209717,4.0,263,34.0,0.29379660884
0.6345368277704069,0.27131937475799417,1.0,264,34.0,0.29379660884
0.6345368277704069,0.27131937475799417,4.0,264,34.0,0.29379660884
0.4057350975699846,0.22136853684970725,1.0,265,34.0,0.29379660884
0.4057350975699846,0.22136853684970725,4.0,265,34.0,0.29379660884
0.8018545346821793,0.8805350953187371,1.0,266,34.0,0.29379660884
0.8018545346821793,0.8805350953187371,4.0,266,34.0,0.29379660884
0.1817547387354428,0.8878451165067083,1.0,267,34.0,0.29379660884
0.1817547387354428,0.8878451165067083,4.0,267,34.0,0.29379660884
0.19523918471021062,0.32207483263232395,1.0,268,34.0,0.29379660884
0.19523918471021062,0.32207483263232395,4.0,268,34.0,0.29379660884
0.8345918758059522,0.4483955288570153,1.0,269,34.0,0.29379660884
0.8345918758059522,0.4483955288570153,4.0,269,34.0,0.29379660884
0.513883739769277,0.06845311178849822,1.0,270,34.0,0.29379660884
0.513883739769277,0.06845311178849822,4.0,270,34.0,0.29379660884
0.3468387800778696,0.8860478058114188,1.0,271,34.0,0.29379660884
0.3468387800778696,0.8860478058114188,4.0,271,34.0,0.29379660884
0.02013864131089793,0.6847904364748415,1.0,272,34.0,0.29379660884
0.02013864131089793,0.6847904364748415,4.0,272,34.0,0.29379660884
0.12864121746024126,0.9937562364019535,1.0,273,34.0,0.29379660884
0.12864121746024126,0.9937562364019535,4.0,273,34.0,0.29379660884
0.09949662399016912,0.7557177614138634,1.0,274,34.0,0.29379660884
0.09949662399016912,0.7557177614138634,4.0,274,34.0,0.29379660884
0.825649121247563,0.9356396670984993,1.0,275,34.0,0.29379660884
0.825649121247563,0.9356396670984993,4.0,275,34.0,0.29379660884
0.737035429527627,0.9423870443688098,1.0,276,34.0,0.29379660884
0.737035429527627,0.9423870443688098,4.0,276,34.0,0.29379660884
0.4668658423035128,0.7146902060373657,1.0,277,34.0,0.29379660884
0.4668658423035128,0.7146902060373657,4.0,277,34.0,0.29379660884
0.0713609940715737,0.6079848499005542,1.0,278,34.0,0.29379660884
0.0713609940715737,0.6079848499005542,4.0,278,34.0,0.29379660884
0.9362937516715787,0.67093943615516,1.0,279,34.0,0.29379660884
0.9362937516715787,0.67093943615516,4.0,279,34.0,0.29379660884
0.6126543541411905,0.4934424307061369,1.0,280,34.0,0.29379660884
0.6126543541411905,0.4934424307061369,4.0,280,34.0,0.29379660884
0.9168022524414341,0.08030124423832352,1.0,281,34.0,0.29379660884
0.9168022524414341,0.08030124423832352,4.0,281,34.0,0.29379660884
0.9513526190687432,0.15021087192011906,1.0,282,34.0,0.29379660884
0.9513526190687432,0.15021087192011906,4.0,282,34.0,0.29379660884
0.82723085130791,0.684957417924043,1.0,283,34.0,0.29379660884
0.82723085130791,0.684957417924043,4.0,283,34.0,0.29379660884
0.8376490732661714,0.25593731714643897,1.0,284,34.0,0.29379660884
0.8376490732661714,0.25593731714643897,4.0,284,34.0,0.29379660884
0.045401227008107115,0.5646089381856859,1.0,285,34.0,0.29379660884
0.045401227008107115,0.5646089381856859,4.0,285,34.0,0.29379660884
0.8401070222769239,0.9820111434481339,1.0,286,34.0,0.29379660884
0.8401070222769239,0.9820111434481339,4.0,286,34.0,0.29379660884
0.47524738657410803,0.5050284674332779,1.0,287,34.0,0.29379660884
0.47524738657410803,0.5050284674332779,4.0,287,34.0,0.29379660884
0.6357421013510756,0.2874860809446358,1.0,288,34.0,0.29379660884
0.6357421013510756,0.2874860809446358,4.0,288,34.0,0.29379660884
0.694243874742971,0.9996920701808587,1.0,289,34.0,0.29379660884
0.694243874742971,0.9996920701808587,4.0,289,34.0,0.29379660884
0.1737227437763913,0.6599851372209673,1.0,290,34.0,0.29379660884
0.1737227437763913,0.6599851372209673,4.0,290,34.0,0.29379660884
0.16087997718077085,0.7082621457710233,1.0,291,34.0,0.29379660884
0.16087997718077085,0.7082621457710233,4.0,291,34.0,0.29379660884
0.4640402861484305,0.2752841444930346,1.0,292,34.0,0.29379660884
0.4640402861484305,0.2752841444930346,4.0,292,34.0,0.29379660884
0.23605054076613696,0.18381464987446783,1.0,293,34.0,0.29379660884
0.23605054076613696,0.18381464987446783,4.0,293,34.0,0.29379660884
0.1413938096597337,0.5349881036923826,1.0,294,34.0,0.29379660884
0.1413938096597337,0.5349881036923826,4.0,294,34.0,0.29379660884
0.8778337914128231,0.6306107509451068,1.0,295,34.0,0.29379660884
0.8778337914128231,0.6306107509451068,4.0,295,34.0,0.29379660884
0.4594789605986236,0.6221034554602217,1.0,296,34.0,0.29379660884
0.4594789605986236,0.6221034554602217,4.0,296,34.0,0.29379660884
0.8373679074851531,0.8826185539176479,1.0,297,34.0,0.29379660884
0.8373679074851531,0.8826185539176479,4.0,297,34.0,0.29379660884
0.5593016594110445,0.7682804189624731,1.0,298,34.0,0.29379660884
0.5593016594110445,0.7682804189624731,4.0,298,34.0,0.29379660884
0.7784773990321389,0.7250113520622518,1.0,299,34.0,0.29379660884
0.7784773990321389,0.7250113520622518,4.0,299,34.0,0.29379660884
0.20871549868119732,0.045583752207080885,1.0,300,34.0,0.29379660884
0.20871549868119732,0.045583752207080885,4.0,300,34.0,0.29379660884
0.8419329470321172,0.3308069546353336,1.0,301,34.0,0.29379660884
0.8419329470321172,0.3308069546353336,4.0,301,34.0,0.29379660884
0.907075626240038,0.1841192932165202,1.0,302,34.0,0.29379660884
0.907075626240038,0.1841192932165202,4.0,302,34.0,0.29379660884
0.6619448193468136,0.76759604730257,1.0,303,34.0,0.29379660884
0.6619448193468136,0.76759604730257,4.0,303,34.0,0.29379660884
0.03400526404170945,0.5899991240307563,1.0,304,34.0,0.29379660884
0.03400526404170945,0.5899991240307563,4.0,304,34.0,0.29379660884
0.6898554703055414,0.9523183912890614,1.0,305,34.0,0.29379660884
0.6898554703055414,0.9523183912890614,4.0,305,34.0,0.29379660884
0.427400188568148,0.9627166848461818,1.0,306,34.0,0.29379660884
0.427400188568148,0.9627166848461818,4.0,306,34.0,0.29379660884
0.3944171095291711,0.9565740856093685,1.0,307,34.0,0.29379660884
