DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/05/2024 16:14:33 , 4106 ,0 , 0 , 309 , 301 , 216 , 221 , 
10/05/2024 16:14:38 , 9109 ,1 , 1 , 628 , 602 , 437 , 453 , 
10/05/2024 16:14:43 , 14111 ,3 , 2 , 917 , 909 , 647 , 666 , 
10/05/2024 16:14:48 , 19114 ,4 , 2 , 1178 , 1216 , 836 , 859 , 
10/05/2024 16:14:53 , 24117 ,5 , 3 , 1458 , 1542 , 1042 , 1060 , 
10/05/2024 16:14:58 , 29120 ,6 , 3 , 1728 , 1858 , 1238 , 1256 , 
10/05/2024 16:15:03 , 34123 ,8 , 3 , 2021 , 2192 , 1447 , 1476 , 
10/05/2024 16:15:08 , 39126 ,8 , 3 , 2334 , 2502 , 1670 , 1711 , 
10/05/2024 16:15:13 , 44129 ,11 , 5 , 2614 , 2827 , 1874 , 1899 , 
10/05/2024 16:15:18 , 49131 ,12 , 6 , 2923 , 3108 , 2093 , 2117 , 
10/05/2024 16:15:23 , 54134 ,14 , 6 , 3216 , 3389 , 2323 , 2330 , 
10/05/2024 16:15:28 , 59137 ,16 , 6 , 3540 , 3698 , 2557 , 2567 , 
10/05/2024 16:15:33 , 64140 ,16 , 6 , 3834 , 3971 , 2757 , 2777 , 
10/05/2024 16:15:38 , 69143 ,22 , 10 , 4117 , 4286 , 2972 , 2987 , 
10/05/2024 16:15:43 , 74146 ,25 , 11 , 4422 , 4612 , 3190 , 3207 , 
10/05/2024 16:15:48 , 79149 ,28 , 12 , 4704 , 4922 , 3395 , 3414 , 
10/05/2024 16:15:53 , 84152 ,32 , 13 , 5010 , 5245 , 3615 , 3638 , 
10/05/2024 16:15:58 , 89154 ,33 , 14 , 5306 , 5527 , 3824 , 3873 , 
10/05/2024 16:16:03 , 94157 ,34 , 14 , 5591 , 5849 , 4033 , 4091 , 
10/05/2024 16:16:08 , 99160 ,34 , 14 , 5862 , 6141 , 4226 , 4281 , 
10/05/2024 16:16:13 , 104163 ,36 , 15 , 6176 , 6470 , 4450 , 4519 , 
10/05/2024 16:16:18 , 109166 ,37 , 15 , 6462 , 6772 , 4655 , 4727 , 
