DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/05/2024 15:13:16 , 804 ,0 , 0 , 2663 , 2467 , 1393 , 1391 , 
10/05/2024 15:13:21 , 5807 ,4 , 2 , 8919 , 8401 , 4683 , 4589 , 
10/05/2024 15:13:26 , 10810 ,13 , 4 , 15093 , 14278 , 7912 , 7774 , 
10/05/2024 15:13:31 , 15813 ,17 , 4 , 21421 , 20186 , 11169 , 11073 , 
10/05/2024 15:13:36 , 20816 ,20 , 7 , 27757 , 26069 , 14435 , 14374 , 
10/05/2024 15:13:41 , 25819 ,23 , 9 , 33960 , 32098 , 17655 , 17588 , 
10/05/2024 15:13:46 , 30822 ,24 , 9 , 40463 , 38043 , 21017 , 20972 , 
10/05/2024 15:13:51 , 35825 ,25 , 10 , 46820 , 43981 , 24359 , 24226 , 
10/05/2024 15:13:56 , 40827 ,27 , 11 , 53060 , 50056 , 27620 , 27423 , 
10/05/2024 15:14:01 , 45830 ,29 , 12 , 59331 , 56049 , 30844 , 30693 , 
10/05/2024 15:14:06 , 50833 ,34 , 14 , 65715 , 61945 , 34213 , 33928 , 
10/05/2024 15:14:11 , 55836 ,35 , 14 , 72182 , 67851 , 37615 , 37197 , 
10/05/2024 15:14:16 , 60839 ,36 , 14 , 78571 , 73865 , 40892 , 40531 , 
10/05/2024 15:14:21 , 65842 ,38 , 14 , 84926 , 79793 , 44172 , 43820 , 
10/05/2024 15:14:26 , 70845 ,39 , 15 , 91258 , 85867 , 47430 , 47109 , 
10/05/2024 15:14:31 , 75848 ,42 , 17 , 97539 , 91771 , 50680 , 50357 , 
10/05/2024 15:14:36 , 80851 ,43 , 17 , 104033 , 97730 , 54023 , 53736 , 
10/05/2024 15:14:41 , 85853 ,44 , 18 , 110369 , 103735 , 57294 , 57028 , 
10/05/2024 15:14:46 , 90856 ,45 , 18 , 116825 , 109705 , 60631 , 60387 , 
10/05/2024 15:14:51 , 95859 ,47 , 18 , 123242 , 115660 , 63943 , 63734 , 
10/05/2024 15:14:56 , 100862 ,51 , 19 , 129621 , 121722 , 67280 , 66987 , 
10/05/2024 15:15:01 , 105865 ,53 , 19 , 135904 , 127599 , 70578 , 70211 , 
10/05/2024 15:15:06 , 110867 ,61 , 23 , 142247 , 133549 , 73848 , 73496 , 
10/05/2024 15:15:11 , 115870 ,62 , 23 , 148587 , 139489 , 77097 , 76784 , 
10/05/2024 15:15:16 , 120873 ,64 , 24 , 154910 , 145545 , 80359 , 80076 , 
10/05/2024 15:15:21 , 125876 ,67 , 24 , 161226 , 151455 , 83607 , 83356 , 
10/05/2024 15:15:26 , 130879 ,69 , 26 , 167478 , 157494 , 86789 , 86654 , 
10/05/2024 15:15:31 , 135882 ,72 , 27 , 173695 , 163364 , 90000 , 89880 , 
10/05/2024 15:15:36 , 140885 ,72 , 27 , 180056 , 169222 , 93245 , 93211 , 
10/05/2024 15:15:41 , 145888 ,75 , 27 , 186361 , 175347 , 96502 , 96460 , 
10/05/2024 15:15:46 , 150891 ,76 , 27 , 192627 , 181228 , 99783 , 99634 , 
10/05/2024 15:15:51 , 155894 ,77 , 27 , 198892 , 187231 , 103016 , 102895 , 
10/05/2024 15:15:56 , 160897 ,81 , 28 , 205245 , 193214 , 106307 , 106217 , 
10/05/2024 15:16:01 , 165899 ,83 , 29 , 211525 , 199169 , 109540 , 109502 , 
10/05/2024 15:16:06 , 170902 ,84 , 29 , 217781 , 205169 , 112746 , 112776 , 
10/05/2024 15:16:11 , 175905 ,87 , 31 , 223994 , 211002 , 115932 , 116023 , 
10/05/2024 15:16:16 , 180908 ,89 , 31 , 230342 , 216924 , 119234 , 119297 , 
10/05/2024 15:16:21 , 185911 ,90 , 31 , 236674 , 222894 , 122559 , 122531 , 
10/05/2024 15:16:26 , 190914 ,92 , 31 , 242990 , 228645 , 125819 , 125831 , 
10/05/2024 15:16:31 , 195917 ,94 , 33 , 249344 , 234620 , 129124 , 129121 , 
10/05/2024 15:16:36 , 200920 ,94 , 33 , 255622 , 240276 , 132420 , 132336 , 
10/05/2024 15:16:41 , 205923 ,98 , 37 , 261971 , 246270 , 135788 , 135570 , 
10/05/2024 15:16:46 , 210925 ,100 , 38 , 268141 , 252316 , 138937 , 138789 , 
