DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
10/05/2024 15:05:10 , 4972 ,0 , 0 , 1395 , 1342 , 810 , 793 , 
10/05/2024 15:05:15 , 9975 ,2 , 0 , 2725 , 2545 , 1581 , 1549 , 
10/05/2024 15:05:20 , 14978 ,4 , 0 , 4111 , 3750 , 2397 , 2298 , 
10/05/2024 15:05:25 , 19981 ,6 , 0 , 5426 , 4990 , 3144 , 3058 , 
10/05/2024 15:05:30 , 24984 ,8 , 2 , 6755 , 6230 , 3892 , 3814 , 
10/05/2024 15:05:35 , 29987 ,8 , 2 , 8165 , 7409 , 4702 , 4617 , 
10/05/2024 15:05:40 , 34990 ,10 , 2 , 9480 , 8616 , 5442 , 5396 , 
10/05/2024 15:05:45 , 39993 ,10 , 2 , 10786 , 9824 , 6215 , 6122 , 
10/05/2024 15:05:50 , 44996 ,10 , 2 , 12083 , 11020 , 6985 , 6833 , 
10/05/2024 15:05:55 , 49999 ,10 , 2 , 13366 , 12233 , 7744 , 7541 , 
10/05/2024 15:06:00 , 55002 ,13 , 3 , 14692 , 13496 , 8522 , 8290 , 
10/05/2024 15:06:05 , 60005 ,14 , 4 , 16036 , 14626 , 9289 , 9051 , 
10/05/2024 15:06:10 , 65008 ,15 , 5 , 17338 , 15805 , 10052 , 9783 , 
10/05/2024 15:06:15 , 70011 ,18 , 5 , 18644 , 17013 , 10807 , 10524 , 
10/05/2024 15:06:20 , 75014 ,20 , 7 , 20010 , 18190 , 11582 , 11304 , 
10/05/2024 15:06:25 , 80017 ,22 , 7 , 21319 , 19400 , 12341 , 12021 , 
10/05/2024 15:06:30 , 85020 ,24 , 8 , 22602 , 20589 , 13091 , 12729 , 
10/05/2024 15:06:35 , 90023 ,27 , 10 , 23894 , 21849 , 13827 , 13488 , 
10/05/2024 15:06:40 , 95026 ,28 , 10 , 25224 , 23016 , 14569 , 14263 , 
10/05/2024 15:06:45 , 100029 ,29 , 10 , 26561 , 24210 , 15320 , 15043 , 
10/05/2024 15:06:50 , 105032 ,32 , 12 , 27947 , 25408 , 16111 , 15832 , 
10/05/2024 15:06:55 , 110035 ,33 , 13 , 29286 , 26616 , 16894 , 16591 , 
10/05/2024 15:07:00 , 115038 ,34 , 13 , 30593 , 27826 , 17655 , 17294 , 
10/05/2024 15:07:05 , 120041 ,37 , 14 , 31959 , 29052 , 18446 , 18069 , 
10/05/2024 15:07:10 , 125044 ,37 , 14 , 33278 , 30274 , 19212 , 18802 , 
10/05/2024 15:07:15 , 130047 ,40 , 15 , 34601 , 31494 , 19986 , 19526 , 
10/05/2024 15:07:20 , 135049 ,41 , 16 , 35890 , 32632 , 20739 , 20265 , 
10/05/2024 15:07:25 , 140052 ,43 , 16 , 37233 , 33723 , 21519 , 21023 , 
10/05/2024 15:07:30 , 145055 ,45 , 17 , 38616 , 34872 , 22291 , 21832 , 
10/05/2024 15:07:35 , 150058 ,45 , 17 , 39980 , 36104 , 23099 , 22577 , 
10/05/2024 15:07:40 , 155061 ,48 , 19 , 41365 , 37354 , 23897 , 23366 , 
10/05/2024 15:07:45 , 160064 ,50 , 19 , 42704 , 38537 , 24670 , 24109 , 
10/05/2024 15:07:50 , 165067 ,51 , 19 , 43958 , 39754 , 25406 , 24809 , 
10/05/2024 15:07:55 , 170070 ,54 , 21 , 45289 , 40937 , 26177 , 25557 , 
10/05/2024 15:08:00 , 175073 ,55 , 21 , 46610 , 42176 , 26919 , 26304 , 
10/05/2024 15:08:05 , 180075 ,55 , 21 , 47990 , 43468 , 27739 , 27061 , 
